,ID,Reason_absence,Month_absence,Day_week,Seasons,Transportation_expense,Distance_Residence_Work,Service_time,Age,Work_load_Average_day,Hit_target,Disciplinary_failure,Education,Son,Social_drinker,Social_smoker,Pet,Weight,Height,Body_mass_index,Absenteeism_hours
292,14,19,7,2,1,155,12,14,34,"239,554",97,0,1,2,1,0,0,95,196,25,40
293,14,18,12,3,2,155,12,14,34,"280,549",98,0,1,2,1,0,0,95,196,25,80
294,14,23,4,5,3,155,12,14,34,"326,452",96,0,1,2,1,0,0,95,196,25,1
295,14,12,4,4,3,155,12,14,34,"326,452",96,0,1,2,1,0,0,95,196,25,24
296,14,10,11,2,4,155,12,14,34,"306,345",93,0,1,2,1,0,0,95,196,25,32
297,14,23,5,4,3,155,12,14,34,"237,656",99,0,1,2,1,0,0,95,196,25,2
298,14,23,1,3,2,155,12,14,34,"330,061",100,0,1,2,1,0,0,95,196,25,4
299,14,28,4,3,3,155,12,14,34,"246,288",91,0,1,2,1,0,0,95,196,25,4
300,14,11,11,2,4,155,12,14,34,"284,031",97,0,1,2,1,0,0,95,196,25,120
301,14,19,7,3,1,155,12,14,34,"275,312",98,0,1,2,1,0,0,95,196,25,16
302,14,10,5,2,3,155,12,14,34,"237,656",99,0,1,2,1,0,0,95,196,25,48
303,14,13,3,4,3,155,12,14,34,"222,196",99,0,1,2,1,0,0,95,196,25,24
304,15,23,11,2,4,291,31,12,40,"284,031",97,0,1,1,1,0,1,73,171,25,1
305,15,28,8,5,1,291,31,12,40,"249,797",93,0,1,1,1,0,1,73,171,25,2
306,15,28,10,4,4,291,31,12,40,"284,853",91,0,1,1,1,0,1,73,171,25,2
307,15,28,9,5,1,291,31,12,40,"261,756",87,0,1,1,1,0,1,73,171,25,2
308,15,28,9,6,4,291,31,12,40,"294,217",81,0,1,1,1,0,1,73,171,25,3
309,15,28,9,3,1,291,31,12,40,"294,217",81,0,1,1,1,0,1,73,171,25,3
310,15,23,4,6,3,291,31,12,40,"326,452",96,0,1,1,1,0,1,73,171,25,3
311,15,28,12,4,4,291,31,12,40,"280,549",98,0,1,1,1,0,1,73,171,25,1
312,15,23,10,6,4,291,31,12,40,"284,853",91,0,1,1,1,0,1,73,171,25,1
313,15,28,6,5,3,291,31,12,40,"275,089",96,0,1,1,1,0,1,73,171,25,2
314,15,28,7,5,1,291,31,12,40,"230,290",92,0,1,1,1,0,1,73,171,25,1
315,15,23,10,5,4,291,31,12,40,"253,465",93,0,1,1,1,0,1,73,171,25,5
316,15,23,11,5,4,291,31,12,40,"306,345",93,0,1,1,1,0,1,73,171,25,5
317,15,22,5,4,3,291,31,12,40,"237,656",99,0,1,1,1,0,1,73,171,25,8
318,15,28,4,6,3,291,31,12,40,"326,452",96,0,1,1,1,0,1,73,171,25,1
319,15,23,9,5,1,291,31,12,40,"241,476",92,0,1,1,1,0,1,73,171,25,4
320,15,28,5,5,3,291,31,12,40,"237,656",99,0,1,1,1,0,1,73,171,25,2
321,15,28,5,5,3,291,31,12,40,"237,656",99,0,1,1,1,0,1,73,171,25,2
322,15,23,11,5,4,291,31,12,40,"306,345",93,0,1,1,1,0,1,73,171,25,3
323,15,14,11,2,4,291,31,12,40,"306,345",93,0,1,1,1,0,1,73,171,25,40
324,15,28,11,4,4,291,31,12,40,"268,519",93,0,1,1,1,0,1,73,171,25,2
325,15,28,8,5,1,291,31,12,40,"249,797",93,0,1,1,1,0,1,73,171,25,4
326,15,14,10,3,4,291,31,12,40,"253,465",93,0,1,1,1,0,1,73,171,25,8
327,15,0,10,3,4,291,31,12,40,"265,017",88,1,1,1,1,0,1,73,171,25,0
328,15,0,11,3,4,291,31,12,40,"268,519",93,1,1,1,1,0,1,73,171,25,0
329,15,12,11,6,4,291,31,12,40,"284,031",97,0,1,1,1,0,1,73,171,25,4
330,15,3,1,4,2,291,31,12,40,"330,061",100,0,1,1,1,0,1,73,171,25,8
331,15,22,3,4,2,291,31,12,40,"343,253",95,0,1,1,1,0,1,73,171,25,8
332,15,23,10,4,4,291,31,12,40,"284,853",91,0,1,1,1,0,1,73,171,25,1
333,15,23,2,3,2,291,31,12,40,"251,818",96,0,1,1,1,0,1,73,171,25,2
334,15,23,6,5,3,291,31,12,40,"377,550",94,0,1,1,1,0,1,73,171,25,4
335,15,28,10,3,4,291,31,12,40,"265,017",88,0,1,1,1,0,1,73,171,25,4
336,15,28,4,4,3,291,31,12,40,"326,452",96,0,1,1,1,0,1,73,171,25,1
337,15,28,9,6,1,291,31,12,40,"294,217",81,0,1,1,1,0,1,73,171,25,4
338,15,14,9,2,4,291,31,12,40,"241,476",92,0,1,1,1,0,1,73,171,25,32
339,15,13,6,2,3,291,31,12,40,"253,957",95,0,1,1,1,0,1,73,171,25,40
340,15,7,9,2,4,291,31,12,40,"294,217",81,0,1,1,1,0,1,73,171,25,40
341,16,7,6,4,3,118,15,24,46,"275,089",96,0,1,2,1,1,0,75,175,25,8
342,16,23,3,4,3,118,15,24,46,"222,196",99,0,1,2,1,1,0,75,175,25,8
343,17,10,5,4,3,179,22,17,40,"237,656",99,0,2,2,0,1,0,63,170,22,8
344,17,25,1,5,2,179,22,17,40,"313,532",96,0,2,2,0,1,0,63,170,22,2
345,17,25,8,2,1,179,22,17,40,"249,797",93,0,2,2,0,1,0,63,170,22,1
346,17,25,1,4,2,179,22,17,40,"313,532",96,0,2,2,0,1,0,63,170,22,2
347,17,17,3,3,2,179,22,17,40,"343,253",95,0,2,2,0,1,0,63,170,22,8
348,17,16,5,6,3,179,22,17,40,"237,656",99,0,2,2,0,1,0,63,170,22,1
349,17,23,2,6,2,179,22,17,40,"264,249",97,0,2,2,0,1,0,63,170,22,2
350,17,25,8,3,1,179,22,17,40,"249,797",93,0,2,2,0,1,0,63,170,22,8
351,17,18,12,6,4,179,22,17,40,"280,549",98,0,2,2,0,1,0,63,170,22,2
352,17,11,5,2,3,179,22,17,40,"246,074",99,0,2,2,0,1,0,63,170,22,2
353,17,22,3,3,2,179,22,17,40,"244,387",98,0,2,2,0,1,0,63,170,22,8
354,17,21,11,5,4,179,22,17,40,"306,345",93,0,2,2,0,1,0,63,170,22,8
355,17,21,11,4,4,179,22,17,40,"306,345",93,0,2,2,0,1,0,63,170,22,8
356,17,18,1,6,2,179,22,17,40,"313,532",96,0,2,2,0,1,0,63,170,22,3
357,17,8,5,2,3,179,22,17,40,"246,074",99,0,2,2,0,1,0,63,170,22,3
358,17,25,5,6,3,179,22,17,40,"237,656",99,0,2,2,0,1,0,63,170,22,8
359,17,25,1,6,2,179,22,17,40,"313,532",96,0,2,2,0,1,0,63,170,22,2
360,17,8,3,5,2,179,22,17,40,"343,253",95,0,2,2,0,1,0,63,170,22,8
361,17,16,4,3,3,179,22,17,40,"246,288",91,0,2,2,0,1,0,63,170,22,2
362,17,11,3,2,2,179,22,17,40,"343,253",95,0,2,2,0,1,0,63,170,22,40
363,18,23,8,5,1,330,16,4,28,"249,797",93,0,2,0,0,0,0,84,182,25,16
364,18,2,11,4,4,330,16,4,28,"268,519",93,0,2,0,0,0,0,84,182,25,24
365,18,10,5,5,3,330,16,4,28,"237,656",99,0,2,0,0,0,0,84,182,25,8
366,18,11,6,3,1,330,16,4,28,"253,957",95,0,2,0,0,0,0,84,182,25,1
367,18,0,11,3,4,330,16,4,28,"284,031",97,1,2,0,0,0,0,84,182,25,0
368,18,13,5,6,3,330,16,4,28,"246,074",99,0,2,0,0,0,0,84,182,25,8
369,18,25,7,6,1,330,16,4,28,"230,290",92,0,2,0,0,0,0,84,182,25,8
370,18,18,2,2,2,330,16,4,28,"302,585",99,0,2,0,0,0,0,84,182,25,8
371,18,23,4,4,3,330,16,4,28,"239,409",98,0,2,0,0,0,0,84,182,25,8
372,18,1,7,3,1,330,16,4,28,"275,312",98,0,2,0,0,0,0,84,182,25,8
373,18,0,5,4,3,330,16,4,28,"378,884",92,1,2,0,0,0,0,84,182,25,0
374,18,10,8,4,1,330,16,4,28,"205,917",92,0,2,0,0,0,0,84,182,25,8
375,18,1,7,2,1,330,16,4,28,"275,312",98,0,2,0,0,0,0,84,182,25,8
376,18,23,2,3,2,330,16,4,28,"302,585",99,0,2,0,0,0,0,84,182,25,1
377,18,26,4,6,3,330,16,4,28,"239,409",98,0,2,0,0,0,0,84,182,25,4
378,18,26,7,3,1,330,16,4,28,"275,312",98,0,2,0,0,0,0,84,182,25,8
379,19,28,3,3,2,291,50,12,32,"343,253",95,0,1,0,1,0,0,65,169,23,2
380,19,0,9,3,1,291,50,12,32,"294,217",81,1,1,0,1,0,0,65,169,23,0
381,19,11,8,5,1,291,50,12,32,"205,917",92,0,1,0,1,0,0,65,169,23,4
382,20,28,4,6,3,260,50,11,36,"239,409",98,0,1,4,1,0,0,65,168,23,3
383,20,28,10,6,4,260,50,11,36,"265,017",88,0,1,4,1,0,0,65,168,23,3
384,20,28,2,6,2,260,50,11,36,"251,818",96,0,1,4,1,0,0,65,168,23,3
385,20,28,11,6,4,260,50,11,36,"284,031",97,0,1,4,1,0,0,65,168,23,3
386,20,13,7,6,1,260,50,11,36,"230,290",92,0,1,4,1,0,0,65,168,23,8
387,20,28,4,6,3,260,50,11,36,"239,409",98,0,1,4,1,0,0,65,168,23,4
388,20,28,5,6,3,260,50,11,36,"246,074",99,0,1,4,1,0,0,65,168,23,3
389,20,28,12,6,4,260,50,11,36,"261,306",97,0,1,4,1,0,0,65,168,23,3
390,20,28,8,2,1,260,50,11,36,"249,797",93,0,1,4,1,0,0,65,168,23,3
391,20,28,10,6,4,260,50,11,36,"253,465",93,0,1,4,1,0,0,65,168,23,3
392,20,23,8,6,1,260,50,11,36,"205,917",92,0,1,4,1,0,0,65,168,23,4
393,20,1,7,3,1,260,50,11,36,"239,554",97,0,1,4,1,0,0,65,168,23,8
394,20,26,3,2,2,260,50,11,36,"343,253",95,0,1,4,1,0,0,65,168,23,16
395,20,28,3,6,2,260,50,11,36,"343,253",95,0,1,4,1,0,0,65,168,23,4
396,20,28,2,6,2,260,50,11,36,"302,585",99,0,1,4,1,0,0,65,168,23,2
397,20,19,3,3,2,260,50,11,36,"343,253",95,0,1,4,1,0,0,65,168,23,8
398,20,19,3,2,3,260,50,11,36,"244,387",98,0,1,4,1,0,0,65,168,23,8
399,20,23,7,6,1,260,50,11,36,"239,554",97,0,1,4,1,0,0,65,168,23,4
400,20,13,3,4,2,260,50,11,36,"343,253",95,0,1,4,1,0,0,65,168,23,8
401,20,28,4,6,3,260,50,11,36,"326,452",96,0,1,4,1,0,0,65,168,23,4
402,20,0,7,5,1,260,50,11,36,"275,312",98,1,1,4,1,0,0,65,168,23,0
403,20,0,10,3,4,260,50,11,36,"265,017",88,1,1,4,1,0,0,65,168,23,0
404,20,28,6,6,3,260,50,11,36,"253,957",95,0,1,4,1,0,0,65,168,23,4
405,20,28,3,6,2,260,50,11,36,"244,387",98,0,1,4,1,0,0,65,168,23,4
406,20,26,12,6,4,260,50,11,36,"261,306",97,0,1,4,1,0,0,65,168,23,8
407,20,22,9,6,1,260,50,11,36,"241,476",92,0,1,4,1,0,0,65,168,23,8
408,20,11,7,4,1,260,50,11,36,"239,554",97,0,1,4,1,0,0,65,168,23,8
409,20,19,10,5,4,260,50,11,36,"253,465",93,0,1,4,1,0,0,65,168,23,16
410,20,15,11,6,4,260,50,11,36,"284,031",97,0,1,4,1,0,0,65,168,23,8
411,20,10,11,4,4,260,50,11,36,"284,031",97,0,1,4,1,0,0,65,168,23,8
412,20,0,9,2,4,260,50,11,36,"241,476",92,1,1,4,1,0,0,65,168,23,0
413,20,28,8,6,1,260,50,11,36,"265,615",94,0,1,4,1,0,0,65,168,23,4
414,20,23,9,6,4,260,50,11,36,"241,476",92,0,1,4,1,0,0,65,168,23,4
415,20,26,12,4,2,260,50,11,36,"236,629",93,0,1,4,1,0,0,65,168,23,8
416,20,28,9,6,1,260,50,11,36,"294,217",81,0,1,4,1,0,0,65,168,23,4
417,20,28,12,6,4,260,50,11,36,"236,629",93,0,1,4,1,0,0,65,168,23,4
418,20,28,11,6,4,260,50,11,36,"306,345",93,0,1,4,1,0,0,65,168,23,4
419,20,19,4,6,3,260,50,11,36,"326,452",96,0,1,4,1,0,0,65,168,23,56
420,20,13,3,6,2,260,50,11,36,"343,253",95,0,1,4,1,0,0,65,168,23,40
421,20,28,8,6,1,260,50,11,36,"205,917",92,0,1,4,1,0,0,65,168,23,4
422,20,26,7,2,1,260,50,11,36,"230,290",92,0,1,4,1,0,0,65,168,23,4
423,20,1,7,2,1,260,50,11,36,"239,554",97,0,1,4,1,0,0,65,168,23,8
424,21,7,7,2,1,268,11,8,33,"230,290",92,0,2,0,0,0,0,79,178,25,8
425,21,11,8,5,1,268,11,8,33,"265,615",94,0,2,0,0,0,0,79,178,25,8
426,21,0,6,2,3,268,11,8,33,"275,089",96,1,2,0,0,0,0,79,178,25,0
427,22,23,8,5,1,179,26,9,30,"265,615",94,0,3,0,0,0,0,56,171,19,1
428,22,23,12,3,4,179,26,9,30,"236,629",93,0,3,0,0,0,0,56,171,19,1
429,22,25,5,2,3,179,26,9,30,"246,074",99,0,3,0,0,0,0,56,171,19,2
430,22,27,1,4,2,179,26,9,30,"313,532",96,0,3,0,0,0,0,56,171,19,2
431,22,27,3,6,2,179,26,9,30,"222,196",99,0,3,0,0,0,0,56,171,19,3
432,22,23,9,6,1,179,26,9,30,"261,756",87,0,3,0,0,0,0,56,171,19,8
433,22,27,2,4,2,179,26,9,30,"264,249",97,0,3,0,0,0,0,56,171,19,2
434,22,27,1,2,2,179,26,9,30,"313,532",96,0,3,0,0,0,0,56,171,19,2
435,22,13,6,5,3,179,26,9,30,"275,089",96,0,3,0,0,0,0,56,171,19,2
436,22,27,2,5,2,179,26,9,30,"264,249",97,0,3,0,0,0,0,56,171,19,2
437,22,13,3,5,2,179,26,9,30,"343,253",95,0,3,0,0,0,0,56,171,19,8
438,22,27,5,6,3,179,26,9,30,"237,656",99,0,3,0,0,0,0,56,171,19,2
439,22,1,10,4,4,179,26,9,30,"265,017",88,0,3,0,0,0,0,56,171,19,5
440,22,27,6,4,3,179,26,9,30,"275,089",96,0,3,0,0,0,0,56,171,19,3
441,22,21,6,4,1,179,26,9,30,"253,957",95,0,3,0,0,0,0,56,171,19,2
442,22,27,6,6,3,179,26,9,30,"275,089",96,0,3,0,0,0,0,56,171,19,2
443,22,23,5,4,3,179,26,9,30,"246,074",99,0,3,0,0,0,0,56,171,19,3
444,22,13,1,2,2,179,26,9,30,"313,532",96,0,3,0,0,0,0,56,171,19,3
445,22,23,5,4,3,179,26,9,30,"246,074",99,0,3,0,0,0,0,56,171,19,3
446,22,1,10,4,4,179,26,9,30,"265,017",88,0,3,0,0,0,0,56,171,19,64
447,22,12,1,2,2,179,26,9,30,"313,532",96,0,3,0,0,0,0,56,171,19,24
448,22,23,7,5,1,179,26,9,30,"230,290",92,0,3,0,0,0,0,56,171,19,2
449,22,27,4,6,3,179,26,9,30,"246,288",91,0,3,0,0,0,0,56,171,19,2
450,22,23,3,6,2,179,26,9,30,"222,196",99,0,3,0,0,0,0,56,171,19,2
451,22,23,10,5,4,179,26,9,30,"265,017",88,0,3,0,0,0,0,56,171,19,16
452,22,7,10,4,4,179,26,9,30,"265,017",88,0,3,0,0,0,0,56,171,19,5
453,22,27,4,6,3,179,26,9,30,"246,288",91,0,3,0,0,0,0,56,171,19,2
454,22,27,5,4,3,179,26,9,30,"237,656",99,0,3,0,0,0,0,56,171,19,2
455,22,27,4,6,3,179,26,9,30,"246,288",91,0,3,0,0,0,0,56,171,19,2
456,22,13,12,3,4,179,26,9,30,"280,549",98,0,3,0,0,0,0,56,171,19,16
457,22,27,4,6,3,179,26,9,30,"246,288",91,0,3,0,0,0,0,56,171,19,2
458,22,12,1,5,2,179,26,9,30,"313,532",96,0,3,0,0,0,0,56,171,19,16
459,22,13,5,5,3,179,26,9,30,"237,656",99,0,3,0,0,0,0,56,171,19,1
460,22,18,7,5,1,179,26,9,30,"275,312",98,0,3,0,0,0,0,56,171,19,8
461,22,23,10,5,4,179,26,9,30,"253,465",93,0,3,0,0,0,0,56,171,19,1
462,22,13,3,2,3,179,26,9,30,"343,253",95,0,3,0,0,0,0,56,171,19,1
463,22,23,2,3,2,179,26,9,30,"302,585",99,0,3,0,0,0,0,56,171,19,1
464,22,13,2,5,2,179,26,9,30,"264,249",97,0,3,0,0,0,0,56,171,19,2
465,22,1,10,2,4,179,26,9,30,"265,017",88,0,3,0,0,0,0,56,171,19,8
466,22,13,12,6,4,179,26,9,30,"280,549",98,0,3,0,0,0,0,56,171,19,1
467,22,27,3,6,2,179,26,9,30,"222,196",99,0,3,0,0,0,0,56,171,19,2
468,22,27,5,6,3,179,26,9,30,"237,656",99,0,3,0,0,0,0,56,171,19,2
469,22,23,9,2,1,179,26,9,30,"261,756",87,0,3,0,0,0,0,56,171,19,2
470,22,13,6,2,1,179,26,9,30,"275,089",96,0,3,0,0,0,0,56,171,19,3
471,22,18,1,3,2,179,26,9,30,"308,593",95,0,3,0,0,0,0,56,171,19,8
472,22,13,3,2,3,179,26,9,30,"222,196",99,0,3,0,0,0,0,56,171,19,2
473,23,22,3,3,2,378,49,11,36,"244,387",98,0,1,2,0,1,4,65,174,21,8
474,23,0,5,4,3,378,49,11,36,"378,884",92,1,1,2,0,1,4,65,174,21,0
475,23,22,6,5,3,378,49,11,36,"275,089",96,0,1,2,0,1,4,65,174,21,8
476,23,19,4,4,3,378,49,11,36,"326,452",96,0,1,2,0,1,4,65,174,21,8
477,23,0,11,6,4,378,49,11,36,"284,031",97,1,1,2,0,1,4,65,174,21,0
478,23,0,5,4,3,378,49,11,36,"237,656",99,1,1,2,0,1,4,65,174,21,0
479,23,1,11,2,4,378,49,11,36,"284,031",97,0,1,2,0,1,4,65,174,21,8
480,23,22,6,5,3,378,49,11,36,"377,550",94,0,1,2,0,1,4,65,174,21,8
481,24,28,8,3,1,246,25,16,41,"249,797",93,0,1,0,1,0,0,67,170,23,4
482,24,13,4,4,3,246,25,16,41,"326,452",96,0,1,0,1,0,0,67,170,23,24
483,24,19,3,4,2,246,25,16,41,"244,387",98,0,1,0,1,0,0,67,170,23,16
484,24,10,6,3,3,246,25,16,41,"377,550",94,0,1,0,1,0,0,67,170,23,24
485,24,10,2,6,2,246,25,16,41,"251,818",96,0,1,0,1,0,0,67,170,23,24
486,24,28,6,6,1,246,25,16,41,"253,957",95,0,1,0,1,0,0,67,170,23,2
487,24,28,7,3,1,246,25,16,41,"230,290",92,0,1,0,1,0,0,67,170,23,2
488,24,9,9,2,1,246,25,16,41,"294,217",81,0,1,0,1,0,0,67,170,23,16
489,24,9,9,4,1,246,25,16,41,"294,217",81,0,1,0,1,0,0,67,170,23,32
490,24,28,6,3,3,246,25,16,41,"253,957",95,0,1,0,1,0,0,67,170,23,3
491,24,10,6,6,3,246,25,16,41,"377,550",94,0,1,0,1,0,0,67,170,23,8
492,24,19,6,2,3,246,25,16,41,"377,550",94,0,1,0,1,0,0,67,170,23,8
493,24,28,7,3,1,246,25,16,41,"230,290",92,0,1,0,1,0,0,67,170,23,2
494,24,14,7,6,1,246,25,16,41,"239,554",97,0,1,0,1,0,0,67,170,23,8
495,24,0,3,5,3,246,25,16,41,"244,387",98,1,1,0,1,0,0,67,170,23,0
496,24,13,11,6,4,246,25,16,41,"284,031",97,0,1,0,1,0,0,67,170,23,8
497,24,4,12,5,4,246,25,16,41,"236,629",93,0,1,0,1,0,0,67,170,23,8
498,24,26,10,6,4,246,25,16,41,"284,853",91,0,1,0,1,0,0,67,170,23,8
499,24,1,2,4,2,246,25,16,41,"302,585",99,0,1,0,1,0,0,67,170,23,8
500,24,10,6,2,3,246,25,16,41,"377,550",94,0,1,0,1,0,0,67,170,23,8
501,24,14,4,6,3,246,25,16,41,"326,452",96,0,1,0,1,0,0,67,170,23,8
502,24,28,9,3,1,246,25,16,41,"261,756",87,0,1,0,1,0,0,67,170,23,1
503,24,13,11,2,4,246,25,16,41,"284,031",97,0,1,0,1,0,0,67,170,23,8
504,24,28,9,3,1,246,25,16,41,"261,756",87,0,1,0,1,0,0,67,170,23,1
505,24,19,12,6,2,246,25,16,41,"261,306",97,0,1,0,1,0,0,67,170,23,8
506,24,28,3,6,2,246,25,16,41,"244,387",98,0,1,0,1,0,0,67,170,23,2
507,24,28,3,3,3,246,25,16,41,"244,387",98,0,1,0,1,0,0,67,170,23,2
508,24,26,2,5,2,246,25,16,41,"251,818",96,0,1,0,1,0,0,67,170,23,8
509,24,28,8,3,1,246,25,16,41,"249,797",93,0,1,0,1,0,0,67,170,23,1
510,24,23,2,3,2,246,25,16,41,"251,818",96,0,1,0,1,0,0,67,170,23,2
511,25,10,5,2,3,235,16,8,32,"237,656",99,0,3,0,0,0,0,75,178,25,8
512,25,23,5,5,3,235,16,8,32,"237,656",99,0,3,0,0,0,0,75,178,25,2
513,25,28,5,4,3,235,16,8,32,"237,656",99,0,3,0,0,0,0,75,178,25,2
514,25,25,2,6,2,235,16,8,32,"264,249",97,0,3,0,0,0,0,75,178,25,2
515,25,16,4,3,3,235,16,8,32,"246,288",91,0,3,0,0,0,0,75,178,25,3
516,25,25,2,2,2,235,16,8,32,"264,249",97,0,3,0,0,0,0,75,178,25,3
517,25,6,10,2,4,235,16,8,32,"284,853",91,0,3,0,0,0,0,75,178,25,8
518,25,25,3,2,2,235,16,8,32,"222,196",99,0,3,0,0,0,0,75,178,25,3
519,25,11,10,5,4,235,16,8,32,"284,853",91,0,3,0,0,0,0,75,178,25,3
520,25,1,11,6,4,235,16,8,32,"268,519",93,0,3,0,0,0,0,75,178,25,8
521,26,15,7,2,1,300,26,13,43,"230,290",92,0,1,2,1,1,1,77,175,25,8
522,26,19,5,6,3,300,26,13,43,"237,656",99,0,1,2,1,1,1,77,175,25,64
523,26,13,8,5,1,300,26,13,43,"265,615",94,0,1,2,1,1,1,77,175,25,1
524,26,28,4,6,3,300,26,13,43,"239,409",98,0,1,2,1,1,1,77,175,25,8
525,26,14,8,5,1,300,26,13,43,"265,615",94,0,1,2,1,1,1,77,175,25,2
526,27,7,5,4,3,184,42,7,27,"378,884",92,0,1,0,0,0,0,58,167,21,4
527,27,23,2,3,2,184,42,7,27,"302,585",99,0,1,0,0,0,0,58,167,21,8
528,27,23,1,5,2,184,42,7,27,"308,593",95,0,1,0,0,0,0,58,167,21,2
529,27,23,1,5,2,184,42,7,27,"308,593",95,0,1,0,0,0,0,58,167,21,2
530,27,23,9,3,1,184,42,7,27,"241,476",92,0,1,0,0,0,0,58,167,21,2
531,27,6,8,4,1,184,42,7,27,"265,615",94,0,1,0,0,0,0,58,167,21,8
532,27,23,2,6,2,184,42,7,27,"302,585",99,0,1,0,0,0,0,58,167,21,1
533,28,23,10,6,4,225,26,9,28,"253,465",93,0,1,1,0,0,2,69,169,24,3
534,28,23,10,4,4,225,26,9,28,"253,465",93,0,1,1,0,0,2,69,169,24,3
535,28,23,11,4,4,225,26,9,28,"306,345",93,0,1,1,0,0,2,69,169,24,3
536,28,0,10,2,4,225,26,9,28,"284,853",91,1,1,1,0,0,2,69,169,24,0
537,28,23,1,3,2,225,26,9,28,"308,593",95,0,1,1,0,0,2,69,169,24,1
538,28,27,1,6,2,225,26,9,28,"308,593",95,0,1,1,0,0,2,69,169,24,1
539,28,23,11,4,4,225,26,9,28,"306,345",93,0,1,1,0,0,2,69,169,24,1
540,28,23,11,4,4,225,26,9,28,"306,345",93,0,1,1,0,0,2,69,169,24,1
541,28,23,3,6,2,225,26,9,28,"343,253",95,0,1,1,0,0,2,69,169,24,1
542,28,28,3,2,3,225,26,9,28,"343,253",95,0,1,1,0,0,2,69,169,24,1
543,28,19,5,3,3,225,26,9,28,"378,884",92,0,1,1,0,0,2,69,169,24,8
544,28,23,2,4,2,225,26,9,28,"302,585",99,0,1,1,0,0,2,69,169,24,1
545,28,23,4,4,3,225,26,9,28,"326,452",96,0,1,1,0,0,2,69,169,24,1
546,28,23,1,4,2,225,26,9,28,"308,593",95,0,1,1,0,0,2,69,169,24,1
547,28,23,11,3,4,225,26,9,28,"268,519",93,0,1,1,0,0,2,69,169,24,2
548,28,28,3,6,3,225,26,9,28,"343,253",95,0,1,1,0,0,2,69,169,24,2
549,28,28,4,6,3,225,26,9,28,"326,452",96,0,1,1,0,0,2,69,169,24,2
550,28,28,6,5,1,225,26,9,28,"377,550",94,0,1,1,0,0,2,69,169,24,2
551,28,23,11,6,4,225,26,9,28,"268,519",93,0,1,1,0,0,2,69,169,24,2
552,28,23,12,3,4,225,26,9,28,"280,549",98,0,1,1,0,0,2,69,169,24,2
553,28,23,12,2,4,225,26,9,28,"280,549",98,0,1,1,0,0,2,69,169,24,2
554,28,28,2,2,2,225,26,9,28,"302,585",99,0,1,1,0,0,2,69,169,24,2
555,28,23,2,3,2,225,26,9,28,"302,585",99,0,1,1,0,0,2,69,169,24,2
556,28,23,3,4,2,225,26,9,28,"343,253",95,0,1,1,0,0,2,69,169,24,2
557,28,28,10,3,4,225,26,9,28,"253,465",93,0,1,1,0,0,2,69,169,24,2
558,28,23,10,4,4,225,26,9,28,"253,465",93,0,1,1,0,0,2,69,169,24,2
559,28,27,1,3,2,225,26,9,28,"308,593",95,0,1,1,0,0,2,69,169,24,2
560,28,23,9,3,4,225,26,9,28,"241,476",92,0,1,1,0,0,2,69,169,24,2
561,28,23,12,5,4,225,26,9,28,"261,306",97,0,1,1,0,0,2,69,169,24,2
562,28,27,1,4,2,225,26,9,28,"308,593",95,0,1,1,0,0,2,69,169,24,2
563,28,23,12,6,2,225,26,9,28,"261,306",97,0,1,1,0,0,2,69,169,24,2
564,28,23,12,3,4,225,26,9,28,"261,306",97,0,1,1,0,0,2,69,169,24,2
565,28,23,2,3,2,225,26,9,28,"264,249",97,0,1,1,0,0,2,69,169,24,3
566,28,23,12,5,4,225,26,9,28,"280,549",98,0,1,1,0,0,2,69,169,24,3
567,28,23,12,6,4,225,26,9,28,"280,549",98,0,1,1,0,0,2,69,169,24,3
568,28,28,1,5,2,225,26,9,28,"308,593",95,0,1,1,0,0,2,69,169,24,2
569,28,7,2,4,2,225,26,9,28,"251,818",96,0,1,1,0,0,2,69,169,24,1
570,28,28,2,5,2,225,26,9,28,"264,249",97,0,1,1,0,0,2,69,169,24,3
571,28,7,2,3,2,225,26,9,28,"264,249",97,0,1,1,0,0,2,69,169,24,8
572,28,25,2,5,2,225,26,9,28,"264,249",97,0,1,1,0,0,2,69,169,24,3
573,28,11,3,2,3,225,26,9,28,"343,253",95,0,1,1,0,0,2,69,169,24,8
574,28,23,10,3,4,225,26,9,28,"284,853",91,0,1,1,0,0,2,69,169,24,2
575,28,6,5,4,3,225,26,9,28,"237,656",99,0,1,1,0,0,2,69,169,24,3
576,28,23,6,4,1,225,26,9,28,"253,957",95,0,1,1,0,0,2,69,169,24,2
577,28,11,3,3,3,225,26,9,28,"343,253",95,0,1,1,0,0,2,69,169,24,8
578,28,7,3,2,2,225,26,9,28,"222,196",99,0,1,1,0,0,2,69,169,24,8
579,28,19,4,5,3,225,26,9,28,"246,288",91,0,1,1,0,0,2,69,169,24,8
580,28,19,4,2,3,225,26,9,28,"246,288",91,0,1,1,0,0,2,69,169,24,8
581,28,10,10,6,4,225,26,9,28,"284,853",91,0,1,1,0,0,2,69,169,24,3
582,28,23,12,4,4,225,26,9,28,"280,549",98,0,1,1,0,0,2,69,169,24,3
583,28,25,5,4,3,225,26,9,28,"246,074",99,0,1,1,0,0,2,69,169,24,3
584,28,13,4,2,3,225,26,9,28,"246,288",91,0,1,1,0,0,2,69,169,24,8
585,28,14,11,5,4,225,26,9,28,"268,519",93,0,1,1,0,0,2,69,169,24,3
586,28,13,10,3,4,225,26,9,28,"284,853",91,0,1,1,0,0,2,69,169,24,3
