,ID,Reason_absence,Month_absence,Day_week,Seasons,Transportation_expense,Distance_Residence_Work,Service_time,Age,Work_load_Average_day,Hit_target,Disciplinary_failure,Education,Son,Social_drinker,Social_smoker,Pet,Weight,Height,Body_mass_index,Absenteeism_hours
316,15,28,9,6,1,291,31,12,40,294.217,81,False,1,1,True,False,1,73,171,25,4
317,15,28,8,5,1,291,31,12,40,249.797,93,False,1,1,True,False,1,73,171,25,4
318,15,28,8,5,1,291,31,12,40,249.797,93,False,1,1,True,False,1,73,171,25,2
319,15,23,2,3,2,291,31,12,40,251.818,96,False,1,1,True,False,1,73,171,25,2
320,15,28,9,5,1,291,31,12,40,261.756,87,False,1,1,True,False,1,73,171,25,2
321,15,23,11,5,4,291,31,12,40,306.345,93,False,1,1,True,False,1,73,171,25,5
322,15,22,5,4,3,291,31,12,40,237.656,99,False,1,1,True,False,1,73,171,25,8
323,15,23,10,5,4,291,31,12,40,253.465,93,False,1,1,True,False,1,73,171,25,5
324,15,28,10,4,4,291,31,12,40,284.853,91,False,1,1,True,False,1,73,171,25,2
325,15,3,1,4,2,291,31,12,40,330.061,100,False,1,1,True,False,1,73,171,25,8
326,15,28,4,6,3,291,31,12,40,326.452,96,False,1,1,True,False,1,73,171,25,1
327,15,28,5,5,3,291,31,12,40,237.656,99,False,1,1,True,False,1,73,171,25,2
329,15,28,9,6,4,291,31,12,40,294.217,81,False,1,1,True,False,1,73,171,25,3
330,15,28,9,3,1,291,31,12,40,294.217,81,False,1,1,True,False,1,73,171,25,3
331,15,28,6,5,3,291,31,12,40,275.089,96,False,1,1,True,False,1,73,171,25,2
332,15,23,4,6,3,291,31,12,40,326.452,96,False,1,1,True,False,1,73,171,25,3
333,15,23,11,2,4,291,31,12,40,284.031,97,False,1,1,True,False,1,73,171,25,1
334,15,22,3,4,2,291,31,12,40,343.253,95,False,1,1,True,False,1,73,171,25,8
335,15,14,11,2,4,291,31,12,40,306.345,93,False,1,1,True,False,1,73,171,25,40
336,15,14,10,3,4,291,31,12,40,253.465,93,False,1,1,True,False,1,73,171,25,8
337,15,28,4,4,3,291,31,12,40,326.452,96,False,1,1,True,False,1,73,171,25,1
338,16,7,6,4,3,118,15,24,46,275.089,96,False,1,2,True,True,0,75,175,25,8
339,16,23,3,4,3,118,15,24,46,222.196,99,False,1,2,True,True,0,75,175,25,8
340,17,25,1,6,2,179,22,17,40,313.532,96,False,2,2,False,True,0,63,170,22,2
341,17,25,1,4,2,179,22,17,40,313.532,96,False,2,2,False,True,0,63,170,22,2
342,17,21,11,4,4,179,22,17,40,306.345,93,False,2,2,False,True,0,63,170,22,8
343,17,25,1,5,2,179,22,17,40,313.532,96,False,2,2,False,True,0,63,170,22,2
344,17,22,3,3,2,179,22,17,40,244.387,98,False,2,2,False,True,0,63,170,22,8
345,17,18,1,6,2,179,22,17,40,313.532,96,False,2,2,False,True,0,63,170,22,3
346,17,8,5,2,3,179,22,17,40,246.074,99,False,2,2,False,True,0,63,170,22,3
347,17,17,3,3,2,179,22,17,40,343.253,95,False,2,2,False,True,0,63,170,22,8
348,17,16,4,3,3,179,22,17,40,246.288,91,False,2,2,False,True,0,63,170,22,2
349,17,21,11,5,4,179,22,17,40,306.345,93,False,2,2,False,True,0,63,170,22,8
350,17,18,12,6,4,179,22,17,40,280.549,98,False,2,2,False,True,0,63,170,22,2
351,17,25,5,6,3,179,22,17,40,237.656,99,False,2,2,False,True,0,63,170,22,8
352,17,25,8,2,1,179,22,17,40,249.797,93,False,2,2,False,True,0,63,170,22,1
353,17,16,5,6,3,179,22,17,40,237.656,99,False,2,2,False,True,0,63,170,22,1
354,17,25,8,3,1,179,22,17,40,249.797,93,False,2,2,False,True,0,63,170,22,8
355,17,23,2,6,2,179,22,17,40,264.249,97,False,2,2,False,True,0,63,170,22,2
356,17,8,3,5,2,179,22,17,40,343.253,95,False,2,2,False,True,0,63,170,22,8
357,17,10,5,4,3,179,22,17,40,237.656,99,False,2,2,False,True,0,63,170,22,8
358,17,11,3,2,2,179,22,17,40,343.253,95,False,2,2,False,True,0,63,170,22,40
359,17,11,5,2,3,179,22,17,40,246.074,99,False,2,2,False,True,0,63,170,22,2
360,18,0,5,4,3,330,16,4,28,378.884,92,True,2,0,False,False,0,84,182,25,0
361,18,26,4,6,3,330,16,4,28,239.409,98,False,2,0,False,False,0,84,182,25,4
362,18,0,11,3,4,330,16,4,28,284.031,97,True,2,0,False,False,0,84,182,25,0
363,18,10,5,5,3,330,16,4,28,237.656,99,False,2,0,False,False,0,84,182,25,8
364,18,23,8,5,1,330,16,4,28,249.797,93,False,2,0,False,False,0,84,182,25,16
365,18,13,5,6,3,330,16,4,28,246.074,99,False,2,0,False,False,0,84,182,25,8
366,18,23,4,4,3,330,16,4,28,239.409,98,False,2,0,False,False,0,84,182,25,8
367,18,11,6,3,1,330,16,4,28,253.957,95,False,2,0,False,False,0,84,182,25,1
368,18,10,8,4,1,330,16,4,28,205.917,92,False,2,0,False,False,0,84,182,25,8
369,18,2,11,4,4,330,16,4,28,268.519,93,False,2,0,False,False,0,84,182,25,24
370,18,18,2,2,2,330,16,4,28,302.585,99,False,2,0,False,False,0,84,182,25,8
371,18,23,2,3,2,330,16,4,28,302.585,99,False,2,0,False,False,0,84,182,25,1
372,18,25,7,6,1,330,16,4,28,230.29,92,False,2,0,False,False,0,84,182,25,8
373,18,1,7,2,1,330,16,4,28,275.312,98,False,2,0,False,False,0,84,182,25,8
374,18,26,7,3,1,330,16,4,28,275.312,98,False,2,0,False,False,0,84,182,25,8
375,18,1,7,3,1,330,16,4,28,275.312,98,False,2,0,False,False,0,84,182,25,8
376,19,28,3,3,2,291,50,12,32,343.253,95,False,1,0,True,False,0,65,169,23,2
377,19,11,8,5,1,291,50,12,32,205.917,92,False,1,0,True,False,0,65,169,23,4
378,19,0,9,3,1,291,50,12,32,294.217,81,True,1,0,True,False,0,65,169,23,0
379,20,28,12,6,4,260,50,11,36,261.306,97,False,1,4,True,False,0,65,168,23,3
380,20,28,8,6,1,260,50,11,36,265.615,94,False,1,4,True,False,0,65,168,23,4
381,20,1,7,2,1,260,50,11,36,239.554,97,False,1,4,True,False,0,65,168,23,8
382,20,28,4,6,3,260,50,11,36,239.409,98,False,1,4,True,False,0,65,168,23,4
383,20,19,10,5,4,260,50,11,36,253.465,93,False,1,4,True,False,0,65,168,23,16
384,20,26,3,2,2,260,50,11,36,343.253,95,False,1,4,True,False,0,65,168,23,16
385,20,0,10,3,4,260,50,11,36,265.017,88,True,1,4,True,False,0,65,168,23,0
386,20,0,9,2,4,260,50,11,36,241.476,92,True,1,4,True,False,0,65,168,23,0
387,20,0,7,5,1,260,50,11,36,275.312,98,True,1,4,True,False,0,65,168,23,0
388,20,13,3,6,2,260,50,11,36,343.253,95,False,1,4,True,False,0,65,168,23,40
389,20,23,9,6,4,260,50,11,36,241.476,92,False,1,4,True,False,0,65,168,23,4
390,20,28,9,6,1,260,50,11,36,294.217,81,False,1,4,True,False,0,65,168,23,4
391,20,28,11,6,4,260,50,11,36,306.345,93,False,1,4,True,False,0,65,168,23,4
392,20,26,7,2,1,260,50,11,36,230.29,92,False,1,4,True,False,0,65,168,23,4
393,20,28,6,6,3,260,50,11,36,253.957,95,False,1,4,True,False,0,65,168,23,4
394,20,28,2,6,2,260,50,11,36,302.585,99,False,1,4,True,False,0,65,168,23,2
395,20,28,3,6,2,260,50,11,36,244.387,98,False,1,4,True,False,0,65,168,23,4
396,20,28,12,6,4,260,50,11,36,236.629,93,False,1,4,True,False,0,65,168,23,4
397,20,23,8,6,1,260,50,11,36,205.917,92,False,1,4,True,False,0,65,168,23,4
398,20,28,8,6,1,260,50,11,36,205.917,92,False,1,4,True,False,0,65,168,23,4
399,20,23,7,6,1,260,50,11,36,239.554,97,False,1,4,True,False,0,65,168,23,4
400,20,28,3,6,2,260,50,11,36,343.253,95,False,1,4,True,False,0,65,168,23,4
401,20,28,10,6,4,260,50,11,36,253.465,93,False,1,4,True,False,0,65,168,23,3
402,20,28,4,6,3,260,50,11,36,326.452,96,False,1,4,True,False,0,65,168,23,4
403,20,28,11,6,4,260,50,11,36,284.031,97,False,1,4,True,False,0,65,168,23,3
404,20,28,2,6,2,260,50,11,36,251.818,96,False,1,4,True,False,0,65,168,23,3
405,20,10,11,4,4,260,50,11,36,284.031,97,False,1,4,True,False,0,65,168,23,8
406,20,15,11,6,4,260,50,11,36,284.031,97,False,1,4,True,False,0,65,168,23,8
407,20,19,3,2,3,260,50,11,36,244.387,98,False,1,4,True,False,0,65,168,23,8
408,20,26,12,4,2,260,50,11,36,236.629,93,False,1,4,True,False,0,65,168,23,8
409,20,28,10,6,4,260,50,11,36,265.017,88,False,1,4,True,False,0,65,168,23,3
410,20,13,7,6,1,260,50,11,36,230.29,92,False,1,4,True,False,0,65,168,23,8
411,20,13,3,4,2,260,50,11,36,343.253,95,False,1,4,True,False,0,65,168,23,8
412,20,19,3,3,2,260,50,11,36,343.253,95,False,1,4,True,False,0,65,168,23,8
413,20,26,12,6,4,260,50,11,36,261.306,97,False,1,4,True,False,0,65,168,23,8
414,20,28,5,6,3,260,50,11,36,246.074,99,False,1,4,True,False,0,65,168,23,3
415,20,28,4,6,3,260,50,11,36,239.409,98,False,1,4,True,False,0,65,168,23,3
416,20,28,8,2,1,260,50,11,36,249.797,93,False,1,4,True,False,0,65,168,23,3
417,20,19,4,6,3,260,50,11,36,326.452,96,False,1,4,True,False,0,65,168,23,56
418,20,22,9,6,1,260,50,11,36,241.476,92,False,1,4,True,False,0,65,168,23,8
419,20,11,7,4,1,260,50,11,36,239.554,97,False,1,4,True,False,0,65,168,23,8
420,20,1,7,3,1,260,50,11,36,239.554,97,False,1,4,True,False,0,65,168,23,8
421,21,0,6,2,3,268,11,8,33,275.089,96,True,2,0,False,False,0,79,178,25,0
422,21,11,8,5,1,268,11,8,33,265.615,94,False,2,0,False,False,0,79,178,25,8
423,21,7,7,2,1,268,11,8,33,230.29,92,False,2,0,False,False,0,79,178,25,8
424,22,1,10,4,4,179,26,9,30,265.017,88,False,3,0,False,False,0,56,171,19,64
425,22,23,10,5,4,179,26,9,30,253.465,93,False,3,0,False,False,0,56,171,19,1
426,22,18,7,5,1,179,26,9,30,275.312,98,False,3,0,False,False,0,56,171,19,8
427,22,1,10,2,4,179,26,9,30,265.017,88,False,3,0,False,False,0,56,171,19,8
428,22,12,1,2,2,179,26,9,30,313.532,96,False,3,0,False,False,0,56,171,19,24
429,22,13,3,5,2,179,26,9,30,343.253,95,False,3,0,False,False,0,56,171,19,8
430,22,23,12,3,4,179,26,9,30,236.629,93,False,3,0,False,False,0,56,171,19,1
431,22,27,3,6,2,179,26,9,30,222.196,99,False,3,0,False,False,0,56,171,19,2
432,22,27,4,6,3,179,26,9,30,246.288,91,False,3,0,False,False,0,56,171,19,2
433,22,13,3,2,3,179,26,9,30,343.253,95,False,3,0,False,False,0,56,171,19,1
434,22,23,2,3,2,179,26,9,30,302.585,99,False,3,0,False,False,0,56,171,19,1
435,22,13,3,2,3,179,26,9,30,222.196,99,False,3,0,False,False,0,56,171,19,2
436,22,23,10,5,4,179,26,9,30,265.017,88,False,3,0,False,False,0,56,171,19,16
437,22,25,5,2,3,179,26,9,30,246.074,99,False,3,0,False,False,0,56,171,19,2
438,22,23,3,6,2,179,26,9,30,222.196,99,False,3,0,False,False,0,56,171,19,2
439,22,7,10,4,4,179,26,9,30,265.017,88,False,3,0,False,False,0,56,171,19,5
440,22,23,7,5,1,179,26,9,30,230.29,92,False,3,0,False,False,0,56,171,19,2
441,22,21,6,4,1,179,26,9,30,253.957,95,False,3,0,False,False,0,56,171,19,2
442,22,23,9,2,1,179,26,9,30,261.756,87,False,3,0,False,False,0,56,171,19,2
443,22,1,10,4,4,179,26,9,30,265.017,88,False,3,0,False,False,0,56,171,19,5
444,22,27,1,4,2,179,26,9,30,313.532,96,False,3,0,False,False,0,56,171,19,2
445,22,13,6,5,3,179,26,9,30,275.089,96,False,3,0,False,False,0,56,171,19,2
446,22,27,5,6,3,179,26,9,30,237.656,99,False,3,0,False,False,0,56,171,19,2
447,22,27,1,2,2,179,26,9,30,313.532,96,False,3,0,False,False,0,56,171,19,2
448,22,27,2,4,2,179,26,9,30,264.249,97,False,3,0,False,False,0,56,171,19,2
449,22,23,9,6,1,179,26,9,30,261.756,87,False,3,0,False,False,0,56,171,19,8
450,22,27,6,6,3,179,26,9,30,275.089,96,False,3,0,False,False,0,56,171,19,2
451,22,27,2,5,2,179,26,9,30,264.249,97,False,3,0,False,False,0,56,171,19,2
456,22,13,1,2,2,179,26,9,30,313.532,96,False,3,0,False,False,0,56,171,19,3
457,22,23,5,4,3,179,26,9,30,246.074,99,False,3,0,False,False,0,56,171,19,3
458,22,13,2,5,2,179,26,9,30,264.249,97,False,3,0,False,False,0,56,171,19,2
459,22,12,1,5,2,179,26,9,30,313.532,96,False,3,0,False,False,0,56,171,19,16
460,22,13,12,3,4,179,26,9,30,280.549,98,False,3,0,False,False,0,56,171,19,16
461,22,27,3,6,2,179,26,9,30,222.196,99,False,3,0,False,False,0,56,171,19,3
462,22,18,1,3,2,179,26,9,30,308.593,95,False,3,0,False,False,0,56,171,19,8
463,22,13,5,5,3,179,26,9,30,237.656,99,False,3,0,False,False,0,56,171,19,1
464,22,13,12,6,4,179,26,9,30,280.549,98,False,3,0,False,False,0,56,171,19,1
465,22,23,8,5,1,179,26,9,30,265.615,94,False,3,0,False,False,0,56,171,19,1
467,22,13,6,2,1,179,26,9,30,275.089,96,False,3,0,False,False,0,56,171,19,3
468,22,27,6,4,3,179,26,9,30,275.089,96,False,3,0,False,False,0,56,171,19,3
469,22,27,5,4,3,179,26,9,30,237.656,99,False,3,0,False,False,0,56,171,19,2
470,23,0,11,6,4,378,49,11,36,284.031,97,True,1,2,False,True,4,65,174,21,0
471,23,0,5,4,3,378,49,11,36,378.884,92,True,1,2,False,True,4,65,174,21,0
472,23,1,11,2,4,378,49,11,36,284.031,97,False,1,2,False,True,4,65,174,21,8
473,23,0,5,4,3,378,49,11,36,237.656,99,True,1,2,False,True,4,65,174,21,0
474,23,22,6,5,3,378,49,11,36,275.089,96,False,1,2,False,True,4,65,174,21,8
475,23,22,6,5,3,378,49,11,36,377.55,94,False,1,2,False,True,4,65,174,21,8
476,23,22,3,3,2,378,49,11,36,244.387,98,False,1,2,False,True,4,65,174,21,8
477,23,19,4,4,3,378,49,11,36,326.452,96,False,1,2,False,True,4,65,174,21,8
478,24,23,2,3,2,246,25,16,41,251.818,96,False,1,0,True,False,0,67,170,23,2
479,24,19,3,4,2,246,25,16,41,244.387,98,False,1,0,True,False,0,67,170,23,16
480,24,10,6,6,3,246,25,16,41,377.55,94,False,1,0,True,False,0,67,170,23,8
481,24,14,4,6,3,246,25,16,41,326.452,96,False,1,0,True,False,0,67,170,23,8
482,24,26,2,5,2,246,25,16,41,251.818,96,False,1,0,True,False,0,67,170,23,8
483,24,9,9,4,1,246,25,16,41,294.217,81,False,1,0,True,False,0,67,170,23,32
484,24,10,6,3,3,246,25,16,41,377.55,94,False,1,0,True,False,0,67,170,23,24
485,24,28,6,3,3,246,25,16,41,253.957,95,False,1,0,True,False,0,67,170,23,3
486,24,19,12,6,2,246,25,16,41,261.306,97,False,1,0,True,False,0,67,170,23,8
487,24,1,2,4,2,246,25,16,41,302.585,99,False,1,0,True,False,0,67,170,23,8
488,24,26,10,6,4,246,25,16,41,284.853,91,False,1,0,True,False,0,67,170,23,8
489,24,14,7,6,1,246,25,16,41,239.554,97,False,1,0,True,False,0,67,170,23,8
490,24,19,6,2,3,246,25,16,41,377.55,94,False,1,0,True,False,0,67,170,23,8
491,24,10,6,2,3,246,25,16,41,377.55,94,False,1,0,True,False,0,67,170,23,8
492,24,4,12,5,4,246,25,16,41,236.629,93,False,1,0,True,False,0,67,170,23,8
493,24,28,7,3,1,246,25,16,41,230.29,92,False,1,0,True,False,0,67,170,23,2
494,24,28,3,3,3,246,25,16,41,244.387,98,False,1,0,True,False,0,67,170,23,2
495,24,13,11,2,4,246,25,16,41,284.031,97,False,1,0,True,False,0,67,170,23,8
496,24,13,11,6,4,246,25,16,41,284.031,97,False,1,0,True,False,0,67,170,23,8
497,24,28,3,6,2,246,25,16,41,244.387,98,False,1,0,True,False,0,67,170,23,2
498,24,28,8,3,1,246,25,16,41,249.797,93,False,1,0,True,False,0,67,170,23,4
499,24,28,6,6,1,246,25,16,41,253.957,95,False,1,0,True,False,0,67,170,23,2
501,24,10,2,6,2,246,25,16,41,251.818,96,False,1,0,True,False,0,67,170,23,24
502,24,13,4,4,3,246,25,16,41,326.452,96,False,1,0,True,False,0,67,170,23,24
503,24,0,3,5,3,246,25,16,41,244.387,98,True,1,0,True,False,0,67,170,23,0
504,24,28,9,3,1,246,25,16,41,261.756,87,False,1,0,True,False,0,67,170,23,1
505,24,9,9,2,1,246,25,16,41,294.217,81,False,1,0,True,False,0,67,170,23,16
507,24,28,8,3,1,246,25,16,41,249.797,93,False,1,0,True,False,0,67,170,23,1
508,25,25,2,2,2,235,16,8,32,264.249,97,False,3,0,False,False,0,75,178,25,3
509,25,6,10,2,4,235,16,8,32,284.853,91,False,3,0,False,False,0,75,178,25,8
510,25,25,2,6,2,235,16,8,32,264.249,97,False,3,0,False,False,0,75,178,25,2
511,25,11,10,5,4,235,16,8,32,284.853,91,False,3,0,False,False,0,75,178,25,3
512,25,10,5,2,3,235,16,8,32,237.656,99,False,3,0,False,False,0,75,178,25,8
513,25,28,5,4,3,235,16,8,32,237.656,99,False,3,0,False,False,0,75,178,25,2
514,25,16,4,3,3,235,16,8,32,246.288,91,False,3,0,False,False,0,75,178,25,3
515,25,23,5,5,3,235,16,8,32,237.656,99,False,3,0,False,False,0,75,178,25,2
516,25,1,11,6,4,235,16,8,32,268.519,93,False,3,0,False,False,0,75,178,25,8
517,25,25,3,2,2,235,16,8,32,222.196,99,False,3,0,False,False,0,75,178,25,3
518,26,19,5,6,3,300,26,13,43,237.656,99,False,1,2,True,True,1,77,175,25,64
519,26,14,8,5,1,300,26,13,43,265.615,94,False,1,2,True,True,1,77,175,25,2
520,26,13,8,5,1,300,26,13,43,265.615,94,False,1,2,True,True,1,77,175,25,1
521,26,15,7,2,1,300,26,13,43,230.29,92,False,1,2,True,True,1,77,175,25,8
522,26,28,4,6,3,300,26,13,43,239.409,98,False,1,2,True,True,1,77,175,25,8
523,27,23,1,5,2,184,42,7,27,308.593,95,False,1,0,False,False,0,58,167,21,2
524,27,7,5,4,3,184,42,7,27,378.884,92,False,1,0,False,False,0,58,167,21,4
525,27,23,9,3,1,184,42,7,27,241.476,92,False,1,0,False,False,0,58,167,21,2
527,27,6,8,4,1,184,42,7,27,265.615,94,False,1,0,False,False,0,58,167,21,8
528,27,23,2,6,2,184,42,7,27,302.585,99,False,1,0,False,False,0,58,167,21,1
529,27,23,2,3,2,184,42,7,27,302.585,99,False,1,0,False,False,0,58,167,21,8
530,28,23,11,6,4,225,26,9,28,268.519,93,False,1,1,False,False,2,69,169,24,2
531,28,28,3,2,3,225,26,9,28,343.253,95,False,1,1,False,False,2,69,169,24,1
532,28,23,11,3,4,225,26,9,28,268.519,93,False,1,1,False,False,2,69,169,24,2
533,28,27,1,4,2,225,26,9,28,308.593,95,False,1,1,False,False,2,69,169,24,2
534,28,25,2,5,2,225,26,9,28,264.249,97,False,1,1,False,False,2,69,169,24,3
535,28,11,3,4,3,225,26,9,28,343.253,95,False,1,1,False,False,2,69,169,24,16
536,28,23,3,6,2,225,26,9,28,343.253,95,False,1,1,False,False,2,69,169,24,1
537,28,28,3,6,3,225,26,9,28,343.253,95,False,1,1,False,False,2,69,169,24,2
538,28,23,10,6,4,225,26,9,28,253.465,93,False,1,1,False,False,2,69,169,24,3
539,28,23,2,4,2,225,26,9,28,302.585,99,False,1,1,False,False,2,69,169,24,1
540,28,12,12,2,4,225,26,9,28,236.629,93,False,1,1,False,False,2,69,169,24,3
541,28,11,3,2,3,225,26,9,28,343.253,95,False,1,1,False,False,2,69,169,24,8
542,28,11,3,3,3,225,26,9,28,343.253,95,False,1,1,False,False,2,69,169,24,8
543,28,23,11,4,4,225,26,9,28,306.345,93,False,1,1,False,False,2,69,169,24,1
544,28,28,10,3,4,225,26,9,28,253.465,93,False,1,1,False,False,2,69,169,24,2
545,28,23,9,3,4,225,26,9,28,241.476,92,False,1,1,False,False,2,69,169,24,2
546,28,7,2,4,2,225,26,9,28,251.818,96,False,1,1,False,False,2,69,169,24,1
547,28,28,12,5,4,225,26,9,28,261.306,97,False,1,1,False,False,2,69,169,24,3
548,28,25,2,5,2,225,26,9,28,302.585,99,False,1,1,False,False,2,69,169,24,3
549,28,13,10,5,4,225,26,9,28,284.853,91,False,1,1,False,False,2,69,169,24,1
550,28,14,11,5,4,225,26,9,28,268.519,93,False,1,1,False,False,2,69,169,24,3
551,28,23,9,4,1,225,26,9,28,261.756,87,False,1,1,False,False,2,69,169,24,1
552,28,23,10,4,4,225,26,9,28,253.465,93,False,1,1,False,False,2,69,169,24,2
553,28,27,1,3,2,225,26,9,28,308.593,95,False,1,1,False,False,2,69,169,24,2
554,28,23,12,5,4,225,26,9,28,261.306,97,False,1,1,False,False,2,69,169,24,2
555,28,23,12,6,2,225,26,9,28,261.306,97,False,1,1,False,False,2,69,169,24,2
556,28,28,1,5,2,225,26,9,28,308.593,95,False,1,1,False,False,2,69,169,24,2
557,28,9,7,3,1,225,26,9,28,230.29,92,False,1,1,False,False,2,69,169,24,112
558,28,28,2,5,2,225,26,9,28,264.249,97,False,1,1,False,False,2,69,169,24,3
559,28,28,6,5,1,225,26,9,28,377.55,94,False,1,1,False,False,2,69,169,24,2
560,28,23,1,4,2,225,26,9,28,330.061,100,False,1,1,False,False,2,69,169,24,5
561,28,23,10,3,4,225,26,9,28,284.853,91,False,1,1,False,False,2,69,169,24,2
562,28,23,12,2,4,225,26,9,28,280.549,98,False,1,1,False,False,2,69,169,24,2
563,28,23,12,3,4,225,26,9,28,280.549,98,False,1,1,False,False,2,69,169,24,2
564,28,23,6,4,1,225,26,9,28,253.957,95,False,1,1,False,False,2,69,169,24,2
565,28,23,4,4,3,225,26,9,28,326.452,96,False,1,1,False,False,2,69,169,24,1
566,28,23,1,3,2,225,26,9,28,308.593,95,False,1,1,False,False,2,69,169,24,1
567,28,27,1,6,2,225,26,9,28,308.593,95,False,1,1,False,False,2,69,169,24,1
568,28,23,11,4,4,225,26,9,28,306.345,93,False,1,1,False,False,2,69,169,24,3
569,28,23,10,4,4,225,26,9,28,253.465,93,False,1,1,False,False,2,69,169,24,3
570,28,28,11,3,4,225,26,9,28,306.345,93,False,1,1,False,False,2,69,169,24,3
571,28,23,10,3,4,225,26,9,28,284.853,91,False,1,1,False,False,2,69,169,24,4
572,28,13,11,6,4,225,26,9,28,306.345,93,False,1,1,False,False,2,69,169,24,3
573,28,18,9,4,4,225,26,9,28,241.476,92,False,1,1,False,False,2,69,169,24,3
574,28,28,2,2,2,225,26,9,28,302.585,99,False,1,1,False,False,2,69,169,24,2
575,28,23,3,4,2,225,26,9,28,343.253,95,False,1,1,False,False,2,69,169,24,2
576,28,23,2,3,2,225,26,9,28,302.585,99,False,1,1,False,False,2,69,169,24,2
577,28,23,6,5,3,225,26,9,28,253.957,95,False,1,1,False,False,2,69,169,24,4
578,28,25,7,5,1,225,26,9,28,230.29,92,False,1,1,False,False,2,69,169,24,4
579,28,28,4,6,3,225,26,9,28,326.452,96,False,1,1,False,False,2,69,169,24,2
580,28,23,1,4,2,225,26,9,28,308.593,95,False,1,1,False,False,2,69,169,24,1
581,28,23,11,6,4,225,26,9,28,268.519,93,False,1,1,False,False,2,69,169,24,4
582,28,19,5,3,3,225,26,9,28,378.884,92,False,1,1,False,False,2,69,169,24,8
584,28,25,3,5,2,225,26,9,28,222.196,99,False,1,1,False,False,2,69,169,24,2
585,28,23,12,4,4,225,26,9,28,280.549,98,False,1,1,False,False,2,69,169,24,3
586,28,23,12,6,4,225,26,9,28,280.549,98,False,1,1,False,False,2,69,169,24,3
588,28,23,12,5,4,225,26,9,28,280.549,98,False,1,1,False,False,2,69,169,24,3
589,28,11,5,2,3,225,26,9,28,237.656,99,False,1,1,False,False,2,69,169,24,1
590,28,6,5,4,3,225,26,9,28,237.656,99,False,1,1,False,False,2,69,169,24,3
591,28,23,2,3,2,225,26,9,28,264.249,97,False,1,1,False,False,2,69,169,24,3
592,28,23,12,3,4,225,26,9,28,261.306,97,False,1,1,False,False,2,69,169,24,2
593,28,0,10,2,4,225,26,9,28,284.853,91,True,1,1,False,False,2,69,169,24,0
594,28,25,2,3,2,225,26,9,28,264.249,97,False,1,1,False,False,2,69,169,24,2
595,28,27,3,5,2,225,26,9,28,222.196,99,False,1,1,False,False,2,69,169,24,2
596,28,19,4,2,3,225,26,9,28,246.288,91,False,1,1,False,False,2,69,169,24,8
597,28,25,5,4,3,225,26,9,28,246.074,99,False,1,1,False,False,2,69,169,24,3
598,28,10,10,6,4,225,26,9,28,284.853,91,False,1,1,False,False,2,69,169,24,3
599,28,13,10,3,4,225,26,9,28,284.853,91,False,1,1,False,False,2,69,169,24,3
600,28,22,7,4,1,225,26,9,28,264.604,93,False,1,1,False,False,2,69,169,24,8
601,28,7,2,2,2,225,26,9,28,264.249,97,False,1,1,False,False,2,69,169,24,2
602,28,19,4,5,3,225,26,9,28,246.288,91,False,1,1,False,False,2,69,169,24,8
603,28,7,3,2,2,225,26,9,28,222.196,99,False,1,1,False,False,2,69,169,24,8
604,28,7,2,3,2,225,26,9,28,264.249,97,False,1,1,False,False,2,69,169,24,8
605,28,13,4,2,3,225,26,9,28,246.288,91,False,1,1,False,False,2,69,169,24,8
606,29,19,5,4,3,225,15,15,41,237.656,99,False,4,2,True,False,2,94,182,28,3
607,29,14,5,5,3,225,15,15,41,237.656,99,False,4,2,True,False,2,94,182,28,8
608,29,0,9,2,4,225,26,9,28,241.476,92,True,1,1,False,False,2,69,169,24,0
609,29,22,5,6,3,225,15,15,41,237.656,99,False,4,2,True,False,2,94,182,28,8
610,29,28,2,6,2,225,15,15,41,264.249,97,False,4,2,True,False,2,94,182,28,2
611,30,0,10,3,4,157,27,6,29,265.017,88,True,1,0,True,True,0,75,185,22,0
612,30,19,8,6,1,157,27,6,29,265.615,94,False,1,0,True,True,0,75,185,22,3
613,30,25,7,2,1,157,27,6,29,275.312,98,False,1,0,True,True,0,75,185,22,3
614,30,19,3,3,2,157,27,6,29,343.253,95,False,1,0,True,True,0,75,185,22,3
615,30,28,12,2,2,157,27,6,29,236.629,93,False,1,0,True,True,0,75,185,22,2
616,30,28,8,4,1,157,27,6,29,205.917,92,False,1,0,True,True,0,75,185,22,4
617,30,11,2,4,2,157,27,6,29,251.818,96,False,1,0,True,True,0,75,185,22,16
618,31,1,2,3,2,388,15,9,50,302.585,99,False,1,0,False,False,0,76,178,24,8
619,31,11,2,2,2,388,15,9,50,302.585,99,False,1,0,False,False,0,76,178,24,8
620,31,0,5,4,3,388,15,9,50,378.884,92,True,1,0,False,False,0,76,178,24,0
621,32,4,10,5,4,289,48,29,49,284.853,91,False,1,0,False,False,2,108,172,36,1
622,32,14,10,4,4,289,48,29,49,284.853,91,False,1,0,False,False,2,108,172,36,3
623,32,23,10,5,4,289,48,29,49,284.853,91,False,1,0,False,False,2,108,172,36,2
624,32,10,1,5,2,289,48,29,49,313.532,96,False,1,0,False,False,2,108,172,36,8
625,32,28,6,2,1,289,48,29,49,377.55,94,False,1,0,False,False,2,108,172,36,2
626,33,25,3,3,2,248,25,14,47,222.196,99,False,1,2,False,False,1,86,165,32,3
627,33,23,8,4,1,248,25,14,47,265.615,94,False,1,2,False,False,1,86,165,32,1
